Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
6RQgvscK17WsaMj3N5RTer,"Remember the Time","HIStory - PAST, PRESENT AND FUTURE - BOOK I","Michael Jackson",1995-06-16,239626,46,,2021-10-31T19:44:10Z,"r&b,soul","Epic",0.834,0.908,8,-3.404,1,0.0646,0.128,0.00382,0.181,0.801,107.931,4
3FvQH46A4B37eNHjooIXcu,"Bad","HIStory - PAST, PRESENT AND FUTURE - BOOK I","Michael Jackson",1995-06-16,247133,50,,2021-10-31T19:44:03Z,"r&b,soul","Epic",0.802,0.869,8,-5.03,1,0.0456,0.00712,0.241,0.0585,0.339,114.14,4
5yxIenY5kSLlgTr3XGYw9p,"Rock With You","HIStory - PAST, PRESENT AND FUTURE - BOOK I","Michael Jackson",1995-06-16,220040,56,,2021-10-31T19:43:58Z,"r&b,soul","Epic",0.793,0.741,1,-6.494,1,0.0393,0.0794,0.00029,0.116,0.856,114.489,4
541jTq3SOEELKvcfA0jHI0,"The Way You Make Me Feel","HIStory - PAST, PRESENT AND FUTURE - BOOK I","Michael Jackson",1995-06-16,297400,54,,2021-10-31T19:43:51Z,"r&b,soul","Epic",0.607,0.817,1,-5.926,1,0.11,0.037,0.000607,0.116,0.508,114.482,4
4vRarOtkSzM1fehjjTzt1G,"Titanic (My Heart Will Go On)","Titanic (My Heart Will Go On)","Sandaru Sathsara",2021-10-11,201577,0,,2021-10-31T17:54:26Z,"","2505256 Records DK",0.405,0.69,5,-5.521,1,0.0347,0.258,0.00000127,0.137,0.398,104.881,4
3S2R0EVwBSAVMd5UMgKTL0,"Thriller","Thriller 25 Super Deluxe Edition","Michael Jackson",2008-02-08,357266,69,,2021-10-31T13:14:32Z,"r&b,soul","Epic/Legacy",0.773,0.859,11,-4.913,1,0.0747,0.0855,0.000187,0.914,0.813,118.459,4
7oOOI85fVQvVnK5ynNMdW7,"Rock with You - Single Version","Off the Wall","Michael Jackson",1979-08-10,220626,78,,2021-10-31T13:05:11Z,"r&b,soul","Epic",0.808,0.535,1,-12.521,1,0.0353,0.179,0.0000991,0.158,0.848,114.031,4
46eu3SBuFCXWsPT39Yg3tJ,"Don't Stop 'Til You Get Enough","Off the Wall","Michael Jackson",1979-08-10,365466,73,,2021-10-31T12:51:10Z,"r&b,soul","Epic",0.878,0.821,11,-9.875,1,0.089,0.126,0.0461,0.183,0.947,118.881,4
1OOtq8tRnDM8kG2gqUPjAj,"Beat It","Thriller 25 Super Deluxe Edition","Michael Jackson",2008-02-08,258040,73,,2021-10-31T12:51:08Z,"r&b,soul","Epic/Legacy",0.776,0.867,3,-3.704,0,0.0479,0.0495,0.00000792,0.197,0.918,138.827,4
5ChkMS8OtdzJeqyybCc9R5,"Billie Jean","Thriller 25 Super Deluxe Edition","Michael Jackson",2008-02-08,293826,77,,2021-10-31T12:31:54Z,"r&b,soul","Epic/Legacy",0.92,0.654,11,-3.051,0,0.0401,0.0236,0.0153,0.036,0.847,117.046,4
0b11D9D0hMOYCIMN3OKreM,"Into Your Arms (feat. Ava Max)","Into Your Arms (feat. Ava Max)","Witt Lowry,Ava Max",2018-06-08,186022,69,,2021-10-31T10:04:44Z,"indie pop rap,pop","Witt Lowry",0.504,0.788,3,-4.113,0,0.214,0.0132,0,0.363,0.228,169.907,4
3ayB4IoOJhSlSlMMgVSSG8,"Into Your Arms","Into Your Arms","Mgx Nation",2021-09-06,217036,0,,2021-10-31T10:00:44Z,"","mgx nation Music",0.504,0.793,2,-4.948,0,0.242,0.118,0.00000231,0.368,0.394,81.086,4
69EoR3Z8jgRODL3AmQs5ZP,"India Waale","Happy New Year","Neeti Mohan,Vishal Dadlani,KK,Shankar Mahadevan",2014-09-26,237714,48,,2021-10-31T09:40:47Z,"filmi,modern bollywood","T-Series",0.72,0.753,4,-5.453,1,0.131,0.0378,0,0.0707,0.619,128.016,4
22zxLxXlXrBIm7XaazHNrg,"Hold On (feat. Michel Zitron)","Hold On (feat. Michel Zitron)","Martin Garrix,Matisse & Sadko,Michel Zitron",2019-12-27,244453,47,,2021-10-31T06:08:13Z,"dutch edm,edm,pop,pop dance,progressive house,dutch house,electro house,progressive electro house,russian edm,sky room","Epic Amsterdam",0.422,0.711,2,-4.809,0,0.0385,0.0176,0,0.559,0.321,128.066,4
1ahVFh0ViDZr8LvkEVlq3B,"No Sleep (feat. Bonn)","No Sleep (feat. Bonn)","Martin Garrix,Bonn",2019-02-21,207094,57,,2021-10-31T05:25:52Z,"dutch edm,edm,pop,pop dance,progressive house,swedish pop","Epic Amsterdam",0.44,0.635,11,-6.385,1,0.0326,0.129,0,0.121,0.327,128.133,4
4GwXdVLueKZ8YhYjZmWtYh,"Live The Night","Live The Night","W&W,Hardwell,Lil Jon",2016-07-11,133125,54,,2021-10-31T04:28:35Z,"big room,dutch house,dutch trance,edm,electro house,pop dance,progressive electro house,progressive house,atl hip hop,crunk,dance pop,dirty south rap,old school atlanta hip hop,pop rap,southern hip hop,trap","Mainstage Music",0.805,0.968,10,-3.909,1,0.227,0.00707,0.00091,0.368,0.211,127.984,4
0HfBJq3iJ14I90SAX1NFgF,"Call Me a Spaceman - Radio Edit","Call Me a Spaceman","Hardwell,Mitch Crown",2012,189375,36,,2021-10-31T04:20:54Z,"big room,dutch house,edm,electro house,pop dance,progressive electro house,progressive house","Revealed Recordings",0.581,0.877,3,-3.595,0,0.0486,0.0172,0,0.248,0.35,127.952,4
18rHGxr6QDiPieSTo7cUGL,"Everytime We Touch - Hardwell & Maurice West Remix","Everytime We Touch (Hardwell & Maurice West Remix)","Cascada,Maurice West",2018-08-06,216441,62,,2021-10-30T20:30:10Z,"eurodance,europop,german techno,melbourne bounce international,dutch house,electro house,progressive electro house,sky room","Zoo Digital",0.554,0.848,5,-4.075,0,0.0745,0.00237,0,0.185,0.286,144.996,4
02q7qbOYbE89NMFEtOklcc,"Unity","Unity","Dimitri Vegas & Like Mike,Hardwell",2018-07-20,234461,48,,2021-10-30T20:29:57Z,"belgian dance,belgian edm,big room,dutch house,edm,electro house,pop dance,progressive electro house,progressive house","Epic Amsterdam",0.65,0.912,10,-4.588,0,0.0406,0.0241,0.8,0.293,0.191,129.999,4
4CVOUJki8YUWol3jhLphgs,"Power","Power","Hardwell,KSHMR",2017-09-22,148837,51,,2021-10-30T20:22:04Z,"big room,dutch house,edm,electro house,pop dance,progressive electro house,progressive house,indian edm,slap house","Hardwell & KSHMR",0.49,0.907,5,-4.063,0,0.108,0.000427,0,0.116,0.21,132.057,4
1geovaCdfs5fSa4NNgFPVe,"Bella Ciao","Bella Ciao","Hardwell,Maddix",2018-08-17,203769,6,,2021-10-30T20:03:15Z,"big room,dutch house,edm,electro house,pop dance,progressive electro house,progressive house,hypertechno","Revealed Recordings",0.616,0.892,4,-4.688,0,0.0462,0.00214,0.000186,0.227,0.235,129.991,4
19MlyFzRuoKgjf7ASuOLlm,"","","",0000,0,0,,2021-10-30T19:08:17Z,"","",0.507,0.932,1,-4.501,0,0.0762,0.0592,0,0.302,0.311,114.961,3
5f3JSGmXvBk2PxE1hvMG8w,"Goodbye (feat. Nicki Minaj & Willy William)","7","Jason Derulo,David Guetta,Nicki Minaj,Willy William",2018-09-14,195419,35,,2021-10-30T17:20:44Z,"dance pop,pop,big room,edm,pop dance,hip pop,queens hip hop,rap","Parlophone (France)",0.643,0.904,0,-3.694,1,0.0739,0.0776,0,0.189,0.481,103.028,4
66BjcDhhwWCcQIBxHMpKXh,"Flames","7","David Guetta,Sia",2018-09-14,194680,49,,2021-10-30T17:05:33Z,"big room,dance pop,edm,pop,pop dance","Parlophone (France)",0.631,0.649,5,-5.892,0,0.0385,0.0817,0.0000038,0.0934,0.421,93.95,4
2zy9TMoZlYGuCNY4TLqG24,"Don't Leave Me Alone (feat. Anne-Marie)","7","David Guetta,Anne-Marie",2018-09-14,183746,42,,2021-10-30T16:58:38Z,"big room,dance pop,edm,pop,pop dance","Parlophone (France)",0.694,0.617,4,-7.838,0,0.0469,0.177,0,0.11,0.496,127.928,4
5xYC48nOppVemY6U5GRGTb,"Memories (feat. Kid Cudi)","One More Love","David Guetta,Kid Cudi",2010-11-22,210853,60,,2021-10-30T16:35:05Z,"big room,dance pop,edm,pop,pop dance,hip hop,ohio hip hop,pop rap,rap","Parlophone (France)",0.546,0.916,8,-3.932,1,0.255,0.00144,0.00000434,0.251,0.375,129.983,4
1V7bZ9gEIwFQpm8yGxRHNA,"If You Really Love Me (How Will I Know)","If You Really Love Me (How Will I Know)","David Guetta,MistaJam,John Newman",2021-07-02,184390,4,,2021-10-30T16:22:16Z,"big room,dance pop,edm,pop,pop dance,uk dance","Parlophone UK",0.692,0.883,7,-4.698,1,0.0582,0.0512,0,0.228,0.614,122.984,4
6feiJqgHqeSvkGUzf11AYs,"Remember (with David Guetta)","Only Honest On The Weekend","Becky Hill,David Guetta",2021-08-27,161386,65,,2021-10-30T16:18:09Z,"pop dance,pop house,uk dance,uk pop,big room,dance pop,edm,pop","Polydor Records",0.626,0.864,8,-3.12,1,0.0378,0.0682,0,0.087,0.555,123.833,4
2prnn41CblB8B4yWACDljP,"Love Tonight (David Guetta Remix Edit)","Love Tonight (David Guetta Remix)","Shouse,David Guetta",2021-06-11,158095,74,,2021-10-30T16:07:50Z,"aussietronica,big room,dance pop,edm,pop,pop dance","Hell Beach",0.621,0.989,10,-4.225,0,0.0434,0.015,0.357,0.184,0.0348,126.002,4
5K6Ssv4Z3zRvxt0P6EKUAP,"Heartbreak Anthem (with David Guetta & Little Mix)","Heartbreak Anthem (with David Guetta & Little Mix)","Galantis,David Guetta,Little Mix",2021-05-20,183725,66,,2021-10-30T15:57:37Z,"dance pop,edm,pop,pop dance,progressive electro house,big room,girl group,talent show,uk pop","Big Beat Records",0.595,0.784,1,-4.878,1,0.102,0.216,0,0.0608,0.479,124.111,4
4ga4WvRNhMsIL38pkBbnIN,"Pressure (feat. Tove Lo)","Pressure (feat. Tove Lo)","Martin Garrix,Tove Lo",2021-02-05,144391,59,,2021-10-30T14:37:10Z,"dutch edm,edm,pop,pop dance,progressive house,dance pop,metropopolis,swedish electropop,swedish pop,swedish synthpop","Epic Amsterdam",0.859,0.558,7,-8.991,0,0.0902,0.659,0.324,0.124,0.357,114.978,4
5YN0zHycJ0Yxz31A5QsVov,"These Are The Times (feat. JRM)","These Are The Times (feat. JRM)","Martin Garrix,JRM",2019-07-18,188656,47,,2021-10-30T06:01:49Z,"dutch edm,edm,pop,pop dance,progressive house","Epic Amsterdam",0.687,0.707,4,-6.19,1,0.0328,0.0536,0.0000929,0.16,0.607,127.033,4
5HFPK8mcO6BGPZNeZPZI5L,"Fire (with Elderbrook)","Fire (with Elderbrook)","Ytram,Elderbrook,Martin Garrix",2020-09-04,163968,47,,2021-10-30T06:00:23Z,"dutch edm,uk dance,edm,pop,pop dance,progressive house","Epic Amsterdam",0.584,0.865,8,-5.951,1,0.0321,0.00112,0.433,0.122,0.0743,126.003,4
6RnkFd8Fqqgk1Uni8RgqCQ,"Like I Do","Like I Do","David Guetta,Martin Garrix,Brooks",2018-02-22,202500,59,,2021-10-30T05:45:03Z,"big room,dance pop,edm,pop,pop dance,dutch edm,progressive house,dutch house,electro house,future house,progressive electro house","Parlophone (France)",0.635,0.9,0,-3.719,0,0.0377,0.00664,0.0145,0.37,0.15,127.978,4
0OlnLZY4cmQzT6ZGttvWBM,"So Far Away (feat. Jamie Scott & Romy Dya)","So Far Away (feat. Jamie Scott & Romy Dya)","Martin Garrix,David Guetta,Jamie Scott,Romy Dya",2017-12-01,183636,62,,2021-10-30T04:08:10Z,"dutch edm,edm,pop,pop dance,progressive house,big room,dance pop,uk pop,dutch pop","Epic Amsterdam",0.526,0.52,6,-7.985,0,0.0569,0.435,0,0.197,0.13,149.119,4
0rohJsT6NWsThpukt0Xxdc,"Higher Ground (feat. John Martin)","Higher Ground (feat. John Martin)","Martin Garrix,John Martin",2020-05-14,206279,50,,2021-10-29T19:57:13Z,"dutch edm,edm,pop,pop dance,progressive house,pop edm","Epic Amsterdam",0.442,0.619,1,-5.28,1,0.0321,0.0841,0,0.0889,0.382,128.318,4
0OgIvYYTou8NiX7onAbqDa,"Own the Night","Own the Night","AREA21",2021-10-15,149973,27,,2021-10-29T19:45:39Z,"","Hollywood Records",0.638,0.757,2,-4.519,0,0.0807,0.145,0,0.0701,0.384,147.006,4
4TA48C6sa3lRrr2hHFbePR,"Diamonds","Diamonds","Martin Garrix,Julian Jordan,Tinie Tempah",2021-10-08,205560,41,,2021-10-29T19:43:20Z,"dutch edm,edm,pop,pop dance,progressive house,dutch house,electro house,progressive electro house,dance pop,grime,pop rap","STMPD RCRDS",0.738,0.926,8,-6.089,1,0.0992,0.0124,0.0144,0.1,0.419,125.033,4
3jbAzLVcHiI5hYSkcKe1Ty,"Love Runs Out (feat. G-Eazy & Sasha Alex Sloan)","Love Runs Out (feat. G-Eazy & Sasha Alex Sloan)","Martin Garrix,G-Eazy,Sasha Alex Sloan",2021-08-06,164166,51,,2021-10-29T19:28:47Z,"dutch edm,edm,pop,pop dance,progressive house,indie pop rap,oakland hip hop,pop rap,rap,alt z","Epic Amsterdam",0.647,0.642,9,-7.306,0,0.0743,0.262,0,0.134,0.48,90.045,4
4ut5G4rgB1ClpMTMfjoIuy,"High On Life (feat. Bonn)","High On Life (feat. Bonn)","Martin Garrix,Bonn",2018-07-29,230761,66,,2021-10-29T19:28:42Z,"dutch edm,edm,pop,pop dance,progressive house,swedish pop","Epic Amsterdam",0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,4
2iL0W5qi0ivZ9WRXbZ74cS,"We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song","We Are The People (feat. Bono & The Edge) [Official UEFA EURO 2020 Song]","Martin Garrix,Bono,The Edge",2021-05-13,217000,56,,2021-10-29T18:44:03Z,"dutch edm,edm,pop,pop dance,progressive house","Epic Amsterdam",0.66,0.733,0,-4.619,1,0.0359,0.248,0.00000896,0.17,0.304,119.933,4
7Feaw9WAEREY0DUOSXJLOM,"Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)","Martin Garrix,Macklemore,Fall Out Boy",2019-04-25,163804,68,,2021-10-29T18:33:26Z,"dutch edm,edm,pop,pop dance,progressive house,pop rap,seattle hip hop,emo,modern rock,rock","Epic Amsterdam",0.661,0.723,5,-6.976,0,0.0566,0.179,0.0000123,0.14,0.316,113.778,4
23L5CiUhw2jV1OIMwthR3S,"In the Name of Love","In the Name of Love","Martin Garrix,Bebe Rexha",2016-07-29,195706,76,,2021-10-29T18:33:18Z,"dutch edm,edm,pop,pop dance,progressive house,dance pop","Epic Amsterdam",0.501,0.519,4,-5.88,0,0.0409,0.109,0,0.454,0.168,133.99,4
3ebXMykcMXOcLeJ9xZ17XH,"Scared to Be Lonely","Scared to Be Lonely","Martin Garrix,Dua Lipa",2017-01-27,220883,78,,2021-10-29T18:33:11Z,"dutch edm,edm,pop,pop dance,progressive house,dance pop,uk pop","Epic Amsterdam",0.584,0.54,1,-7.786,0,0.0576,0.0895,0,0.261,0.195,137.972,4
1diS6nkxMQc3wwC4G1j0bh,"We're Good","Future Nostalgia (The Moonlight Edition)","Dua Lipa",2021-02-11,165506,65,,2021-10-29T18:32:35Z,"dance pop,pop,uk pop","Warner Records",0.722,0.588,6,-5.932,1,0.0544,0.0319,0,0.183,0.59,134.01,4
4rPkN1FMzQyFNP9cLUGIIB,"Love Again","Future Nostalgia","Dua Lipa",2020-03-27,258004,70,,2021-10-29T18:11:29Z,"dance pop,pop,uk pop","Warner Records",0.659,0.667,11,-4.668,0,0.0339,0.00173,0.0000285,0.1,0.468,115.982,4
017PF4Q3l4DBUiWoXk4OWT,"Break My Heart","Future Nostalgia","Dua Lipa",2020-03-27,221820,73,,2021-10-29T18:02:18Z,"dance pop,pop,uk pop","Warner Records",0.73,0.729,4,-3.434,0,0.0884,0.167,0.00000139,0.349,0.467,113.011,4
2xJCMIJfcNYDc5iR0sAm2O,"New Rules","Dua Lipa (Complete Edition)","Dua Lipa",2015,209320,59,,2021-10-29T17:57:38Z,"dance pop,pop,uk pop","Warner Records",0.762,0.7,9,-6.021,0,0.0694,0.00261,0.0000156,0.153,0.608,116.073,4
66x45Yh9x397PWpxMX0ZDT,"UN DIA (ONE DAY)","JOSE","J Balvin,Dua Lipa,Bad Bunny,Tainy",2021-09-10,232146,62,,2021-10-29T17:53:06Z,"reggaeton,reggaeton colombiano,trap latino,urbano latino,dance pop,pop,uk pop,pop reggaeton","Sueños Globales, LLC",0.58,0.695,6,-8.244,0,0.0671,0.00638,0,0.174,0.402,168.124,4
7ef4DlsgrMEH11cDZd32M6,"One Kiss (with Dua Lipa)","One Kiss (with Dua Lipa)","Calvin Harris,Dua Lipa",2018-04-06,214846,78,,2021-10-29T17:16:02Z,"dance pop,edm,electro house,house,pop,progressive house,uk dance,uk pop","Sony Music UK",0.791,0.862,9,-3.24,0,0.11,0.037,0.0000219,0.0814,0.592,123.994,4
3PfIrDoz19wz7qK7tYeu62,"Don't Start Now","Future Nostalgia","Dua Lipa",2020-03-27,183290,81,,2021-10-29T17:15:54Z,"dance pop,pop,uk pop","Warner Records",0.793,0.793,11,-4.521,0,0.083,0.0123,0,0.0951,0.679,123.95,4
7rglLriMNBPAyuJOMGwi39,"Cold Heart - PNAU Remix","The Lockdown Sessions","Elton John,Dua Lipa,PNAU",2021-10-22,202735,66,,2021-10-29T17:15:51Z,"glam rock,mellow gold,piano rock,rock,dance pop,pop,uk pop,alternative dance,aussietronica,australian dance,australian electropop","EMI",0.795,0.8,1,-6.32,1,0.0309,0.0354,0.0000725,0.0915,0.934,116.032,4
4btFHqumCO31GksfuBLLv3,"Overpass Graffiti","=","Ed Sheeran",2021-10-25,236906,65,,2021-10-29T17:15:13Z,"pop,singer-songwriter pop,uk pop","Atlantic Records UK",0.52,0.849,9,-3.794,0,0.186,0.00253,0,0.119,0.774,175.908,4
2c3sKqWYVJ0NsE3elgRhKH,"Dragostea Din Tei","DiscO-Zone","O-Zone",2004-06-06,215431,0,,2021-10-29T12:07:42Z,"eurodance,europop,moldovan pop","Cat Music",0.809,0.965,0,-3.947,1,0.0427,0.177,0,0.0577,0.672,130.103,4
0pqnGHJpmpxLKifKRmU6WP,"Believer","Evolve","Imagine Dragons",2017-06-23,204346,85,,2021-10-29T08:11:07Z,"modern rock,pop,rock","Kid Ina Korner / Interscope",0.776,0.78,10,-4.374,0,0.128,0.0622,0,0.081,0.666,124.949,4
0pWcUM0z72DhTW7j0fa0QM,"Besabriyaan","M.S.Dhoni - The Untold Story","Armaan Malik",2016-09-17,255738,60,,2021-10-29T06:25:02Z,"filmi,modern bollywood","T-Series",0.338,0.459,2,-8.827,1,0.027,0.533,0.0000133,0.22,0.32,81.203,4
6f5ExP43esnvdKPddwKXJH,"Better Days (NEIKED x Mae Muller x Polo G)","Better Days (NEIKED x Mae Muller x Polo G)","NEIKED,Mae Muller,Polo G",2021-09-24,160656,68,,2021-10-28T17:20:13Z,"scandipop,uk contemporary r&b,uk pop,chicago rap,rap","Capitol Records UK / EMI",0.717,0.671,0,-5.077,0,0.0337,0.0018,0.00000254,0.0921,0.699,110.054,4
0bI7K9Becu2dtXK1Q3cZNB,"Don't Be Shy","Don't Be Shy","Tiësto,KAROL G",2021-08-12,140500,70,,2021-10-28T17:17:51Z,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance,reggaeton,reggaeton colombiano,urbano latino","Atlantic Records",0.77,0.787,11,-3.748,0,0.0583,0.198,0,0.262,0.513,119.986,4
65OR4ywy8Cgs3FDHK82Idl,"Higher Power","Music Of The Spheres","Coldplay",2021-10-15,206681,64,,2021-10-28T17:13:10Z,"permanent wave,pop","Parlophone UK",0.507,0.832,10,-5.931,1,0.0425,0.00643,0.000016,0.229,0.485,177.894,4
0eu4C55hL6x29mmeAjytzC,"Life Goes On","Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)","Oliver Tree",2021-05-28,161803,70,,2021-10-28T16:58:06Z,"alternative hip hop","Atlantic Records",0.7,0.49,0,-5.187,1,0.076,0.186,0,0.117,0.569,79.982,4
5dPz35akJjPqb17yeqNwqH,"Ghost","Justice","Justin Bieber",2021-03-19,153190,68,,2021-10-28T16:39:55Z,"canadian pop,pop","RBMG/Def Jam",0.604,0.741,2,-5.571,1,0.0475,0.178,0.0000349,0.409,0.473,153.947,4
0e8nrvls4Qqv5Rfa2UhqmO,"THATS WHAT I WANT","MONTERO","Lil Nas X",2021-09-17,143901,73,,2021-10-28T16:35:36Z,"lgbtq+ hip hop","Columbia",0.737,0.846,1,-4.51,0,0.22,0.00614,0,0.0486,0.546,87.981,4
2gpWyfu7eZ01zzncHpxOtA,"Moth To A Flame (with The Weeknd)","Moth To A Flame","Swedish House Mafia,The Weeknd",2021-10-22,234000,4,,2021-10-28T16:13:23Z,"edm,pop dance,progressive electro house,canadian contemporary r&b,canadian pop,pop","Republic Records",0.542,0.659,8,-7.289,1,0.0389,0.00279,0,0.105,0.109,120.122,4
6Uj1ctrBOjOas8xZXGqKk4,"Woman","Planet Her","Doja Cat",2021-06-25,172626,82,,2021-10-28T16:13:22Z,"dance pop,pop","Kemosabe Records/RCA Records",0.824,0.764,5,-4.175,0,0.0854,0.0888,0.00294,0.117,0.881,107.998,4
7gFu2zjthH2zPbyl4uHLpr,"Galti Se Mistake","Jagga Jasoos","Pritam,Arijit Singh,Amit Mishra",2017-07-20,203076,38,,2021-10-28T14:43:50Z,"filmi,indian instrumental,modern bollywood","T-Series",0.438,0.797,11,-4.395,0,0.227,0.0173,0,0.164,0.71,195.237,3
3rVBZoeJT4lIr1S9EeENtc,"Ullu Ka Pattha","Jagga Jasoos","Pritam,Arijit Singh,Nikhita Gandhi",2017-07-20,211176,42,,2021-10-28T14:43:44Z,"filmi,indian instrumental,modern bollywood,desi pop","T-Series",0.745,0.891,4,-5.572,0,0.0421,0.359,0.0567,0.104,0.906,122.025,4
5dhOBsAhOuhfsSRxtcXITh,"","","",0000,0,0,,2021-10-28T14:31:00Z,"","",0.472,0.573,0,-6.162,1,0.0295,0.81,0.0000311,0.103,0.119,105.027,4
165q0B6Q9edLh75vmbhNPs,"","","",0000,0,0,,2021-10-28T14:24:41Z,"","",0.784,0.859,7,-6.019,1,0.188,0.0989,0,0.0812,0.515,93.704,3
4fgJe7zBjVXvs8HxtE21Y9,"","","",0000,0,0,,2021-10-28T14:24:36Z,"","",0.486,0.898,9,-3.791,1,0.171,0.309,0,0.0886,0.648,88.335,4
6HQbaD0RomfUPO4KK866oI,"","","",0000,0,0,,2021-10-28T14:21:57Z,"","",0.623,0.924,4,-4.481,0,0.142,0.00764,0.00000273,0.557,0.506,135.968,4
0NymJe5GIKYR5H1ObboO2l,"JD Vs. Bhavani - Background Score","Master (Original Background Score)","Anirudh Ravichander",2021-02-08,136433,42,,2021-10-27T18:50:53Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.61,0.913,10,-7.782,0,0.204,0.31,0.94,0.0781,0.665,172.443,3
4nP8327VfYeFmELBZv8dDV,"Bucket List - Background Score","Master (Original Background Score)","Anirudh Ravichander",2021-02-08,47686,35,,2021-10-27T18:50:50Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.662,0.774,9,-9.381,0,0.0413,0.055,0.887,0.14,0.603,159.014,3
58rVdRJUkvtupU7J3UIrvB,"Interval Fight - Background Score","Master (Original Background Score)","Anirudh Ravichander",2021-02-08,130972,44,,2021-10-27T18:50:36Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.621,0.964,9,-7.654,1,0.0724,0.392,0.794,0.354,0.511,99.961,4
3Q1Y225WQePSl9aFuF30MX,"JD Badass Theme - Background Score","Master (Original Background Score)","Anirudh Ravichander",2021-02-08,78500,42,,2021-10-27T18:43:43Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.538,0.766,5,-9.278,0,0.0377,0.00401,0.723,0.142,0.422,83.988,4
0GDB5kRQ4O1sJomQdA1Rxy,"JD the Alcoholic - Background Score","Master (Original Background Score)","Anirudh Ravichander",2021-02-08,118000,40,,2021-10-27T18:43:29Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.619,0.789,11,-8.301,0,0.0591,0.151,0.789,0.0971,0.526,168.098,4
4SwrKUWClv1t4HqK5SeMCo,"Bhavani Theme - Background Score","Master (Original Background Score)","Anirudh Ravichander",2021-02-08,80500,49,,2021-10-27T18:40:24Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.511,0.817,9,-8.687,0,0.0303,0.0856,0.889,0.282,0.198,97.026,4
7KqmDr9lTjwXnX5krMIKiC,"JD Intro - Background Score","Master (Original Background Score)","Anirudh Ravichander",2021-02-08,80000,56,,2021-10-27T18:35:57Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.656,0.925,2,-8.13,1,0.093,0.00898,0.0101,0.108,0.0793,100.032,4
3jf5303mzzJ96O8xFTcEn4,"Mann Bharryaa 2.0 (From Shershaah)","Mann Bharryaa 2.0 (From Shershaah)","B Praak,Jaani",2021-08-15,266005,67,,2021-10-26T14:24:24Z,"desi pop,filmi,punjabi pop","Sony Music Entertainment India Pvt. Ltd.",0.428,0.467,2,-4.904,1,0.0327,0.68,0,0.135,0.193,90.831,4
75hrPAosuDiO9F3DKwVP12,"","","",0000,0,0,,2021-10-26T14:20:22Z,"","",0.332,0.422,3,-5.414,1,0.0449,0.865,0,0.0763,0.217,74.315,4
4U8wO7PDX3fz9L3Ne1U0eg,"Vaathi Kabbadi - Background Score","Master (Original Background Score)","Anirudh Ravichander",2021-02-08,206470,38,,2021-10-26T14:04:32Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.631,0.974,7,-4.51,1,0.109,0.157,0.838,0.115,0.459,102.012,3
4BRWG0mQqol30OG5xLIplN,"Master the Blaster - Background Score","Master (Original Background Score)","Anirudh Ravichander",2021-02-08,92250,46,,2021-10-26T14:04:18Z,"desi hip hop,filmi,tamil hip hop","Sony Music Entertainment India Pvt. Ltd.",0.748,0.815,4,-1.396,0,0.122,0.308,0,0.171,0.897,99.978,4
7u5B4ptccyg8T7NPfByhE7,"Tere Naina","Chandni Chowk To China","Shankar Mahadevan,Shreya Ghoshal",2008-12-04,255721,63,,2021-10-26T13:44:49Z,"filmi,modern bollywood","T-Series",0.758,0.377,6,-10.224,0,0.0511,0.544,0.0000765,0.0904,0.624,139.932,4
2jyZ4tfL8Pi2R3CsRbJK28,"Kumaari","Anniyan (Original Motion Picture Soundtrack)","Shankar Mahadevan,Harini",2005-06-17,356266,0,,2021-10-26T13:44:38Z,"filmi","Ayngaran",0.676,0.508,0,-9.182,1,0.0307,0.241,0,0.0798,0.497,103.931,4
28O4QR1TELuXdcnVw9Q6Kt,"Tubthumping - Radio Edit","Birthday Party","Chumbawamba",2019-08-02,213226,52,,2021-10-26T12:49:15Z,"anarcho-punk","UME - Global Clearing House",0.583,0.943,11,-7.78,0,0.066,0.0273,0,0.231,0.683,103.816,4
